# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9134036513687065,4.425268148781912,18.294169322532902,0,1.75,-0.42570154790945713,0.0,0.0,0.0
 0.11405832699761118,1.9242114574256928,4.4288412687872745,18.294169322532902,0.19960207224581958,1.7500000000000002,-0.42570154790945713,0.0,-5.866896588153513,0.0
 0.1614954904879923,1.9350882398954303,4.432378678676281,18.015860389899505,0.2826171083539865,1.7499999999999991,-0.41689006314047145,0.0,-7.496410692971673,0.0
 0.19802555343644934,1.946033337233092,4.435880550593989,17.742016035397764,0.3465447185137864,1.7500000000000013,-0.4083112081373852,0.0,-8.71951234021728,0.0
 0.22892993719936433,1.9570460878938514,4.439347056685449,17.472544879810215,0.40062739009888765,1.7500000000000013,-0.3999582206522058,0.0,-9.70616948887441,0.0
 0.2562514538167572,1.9681258303328808,4.4427783690957146,17.207357608828705,0.44844004417932515,1.7500000000000004,-0.39182452351607033,0.0,-10.530246088651369,0.0
 0.2810363136675147,1.9792719030053538,4.446174659969837,16.946366935327493,0.4918135489181508,1.750000000000001,-0.38390372179753973,0.0,-11.232735690874776,0.0
 0.30390513040545086,1.9904836443664435,4.449536101452873,16.689487561347203,0.5318339782095391,1.750000000000001,-0.37618960022569436,0.0,-11.839525760911034,0.0
 0.3252616802229755,2.001760392871323,4.452862865689872,16.43663613961844,0.5692079403902074,1.750000000000004,-0.3686761197200219,0.0,-12.368358513517077,0.0
 0.345386008301007,2.013101486975165,4.45615512482589,16.187731235105705,0.6044255145267625,1.7500000000000007,-0.3613574144434309,0.0,-12.832105994580937,0.0
 0.36448170069411046,2.024506265133143,4.459413051005976,15.94269328627749,0.6378429762146935,1.7500000000000007,-0.3542277882116054,0.0,-13.240506966486734,0.0
 0.3827022054148846,2.03597406580043,4.462636816375187,15.701444566589176,0.6697288594760482,1.7499999999999962,-0.3472817110205081,0.0,-13.601170449555763,0.0
 0.40016654214989683,2.0475042274321984,4.4658265930785745,15.463909145867838,0.7002914487623197,1.7500000000000064,-0.3405138153830493,0.0,-13.920194355918492,0.0
 0.4169692022155996,2.059096088483622,4.46898255326119,15.230012852056824,0.7296961038772996,1.75,-0.33391889271803926,0.0,-14.202566815749936,0.0
 0.4331866664174262,2.0707489874098743,4.472104869068089,14.99968323314835,0.7580766662304961,1.7499999999999958,-0.32749188954289676,0.0,-14.452437497212935,0.0
 0.4488818537401588,2.082462262666127,4.475193712644324,14.772849519359507,0.7855432440452782,1.7500000000000027,-0.3212279037126498,0.0,-14.673307398676014,0.0
 0.46410725095339844,2.0942352527075543,4.478249256134947,14.549442585782698,0.8121876891684475,1.7499999999999991,-0.3151221805227867,0.0,-14.86816550385756,0.0
 0.47890717165271846,2.106067295989329,4.481271671685011,14.32939491538124,0.8380875503922575,1.7499999999999944,-0.3091701090939778,0.0,-15.039589617403488,0.0
 0.4933194234786158,2.117957730966624,4.48426113143957,14.11264056245707,0.8633089910875777,1.7499999999999962,-0.30336721856621174,0.0,-15.189822375862624,0.0
 0.5073765625671692,2.1299058960946122,4.487217807543677,13.899115116589149,0.8879089844925464,1.7500000000000098,-0.2977091740988471,0.0,-15.32082961623029,0.0
 0.5211068535976517,2.141911129828467,4.490141872142384,13.68875566712987,0.9119369937958908,1.749999999999998,-0.2921917734730198,0.0,-15.434345946532197,0.0
 0.5345350156753298,2.1539727706233616,4.493033497380743,13.481500768196883,0.9354362774318272,1.7499999999999896,-0.28681094309569727,0.0,-15.531910834962977,0.0
 0.5476828096638042,2.166090156934469,4.4958928554038105,13.277290404291437,0.9584449169116575,1.7499999999999978,-0.28156273459723913,0.0,-15.61489757932854,0.0
 0.5605695062841253,2.178262627216962,4.498720118356637,13.076065956429241,0.9809966359972193,1.7500000000000022,-0.2764433209813171,0.0,-15.684536817504275,0.0
 0.5732122632737293,2.1904895199260137,4.501515458384275,12.87777016895104,1.0031214607290264,1.7500000000000022,-0.27144899338851297,0.0,-15.741935825587401,0.0
 0.5856264322932132,2.202770173516797,4.50427904763178,12.682347116918328,1.0248462565131233,1.7500000000000089,-0.2665761574166796,0.0,-15.788094507969216,0.0
 0.5978258109289113,2.2151039264444865,4.507011058244204,12.489742174079424,1.046195169125595,1.7500000000000069,-0.2618213296298292,0.0,-15.823918748728483,0.0
 0.6098228513288152,2.2274901171642525,4.509711662366597,12.299901981566133,1.067189989825427,1.75,-0.25718113445023705,0.0,-15.850231669834336,0.0
 0.6216288342502821,2.2399280841312703,4.512381032144016,12.112774417170774,1.0878504599379941,1.7500000000000047,-0.25265230073781025,0.0,-15.867783182435844,0.0
 0.6332540152730601,2.252417165800713,4.515019339721513,11.928308565244766,1.1081945267278557,1.750000000000007,-0.24823165870853034,0.0,-15.87725814236943,0.0
 0.6447077484267265,2.2649567006277516,4.51762675724414,11.746454687270191,1.128238559746772,1.7500000000000049,-0.24391613656232858,0.0,-15.879283363129606,0.0
 0.6559985913509722,2.2775460270675616,4.52020345685695,11.567164193067507,1.1479975348642015,1.7499999999999778,-0.23970275772809557,0.0,-15.87443367686235,0.0
 0.6671343952484479,2.2901844835753145,4.522749610704998,11.390389612658485,1.167485191684784,1.7499999999999925,-0.23558863779991465,0.0,-15.863237211509695,0.0
 0.6781223822313659,2.302871408606184,4.525265390933334,11.216084568671473,1.1867141689048903,1.7499999999999873,-0.2315709815050503,0.0,-15.846179978079727,0.0
