# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.922471915119269,1.0700105610737545,-21.306317579779154,0,1.75,0.2811267572237132,0.0,0.0,0.0
 0.13439071245712195,1.9371950367138575,1.0642683855709896,-21.306317579779154,0.23518374679996346,1.7500000000000004,0.2811267572237132,0.0,4.568470978873623,0.0
 0.19018349108605664,1.9519827812225004,1.0585766673386547,-21.05142988978215,0.33282110940059917,1.7499999999999998,0.2778248139368832,0.0,5.8876540747501025,0.0
 0.23308012864029773,1.9668344800602473,1.0529353715546177,-20.79886932689284,0.40789022512052103,1.7499999999999991,0.2745867792578688,0.0,6.907017275118481,0.0
 0.26931444683899736,1.9817494646421492,1.047344463396745,-20.54859826514228,0.4713002819682453,1.749999999999998,0.2714115298040439,0.0,7.754290954514991,0.0
 0.301299149852782,1.996727066383256,1.0418039080429045,-20.300579571879645,0.5272735122423684,1.7499999999999991,0.26829795844645743,0.0,8.48430260932733,0.0
 0.3302706492388774,2.0117666166986177,1.0363136706709632,-20.05477660404207,0.5779736361680354,1.7500000000000033,0.2652449743605027,0.0,9.127139537146249,0.0
 0.356962845508209,2.0268674470032844,1.030873716458788,-19.811153204138986,0.6246849796393658,1.75,0.2622515033555209,0.0,9.701603456841228,0.0
 0.3818535256145047,2.042028888712307,1.0254840105842464,-19.569673695976615,0.6682436698253832,1.749999999999999,0.2593164880065634,0.0,10.220455636399109,0.0
 0.40527428338846316,2.0572502732407347,1.0201445182252058,-19.330302880177026,0.7092299959298105,1.75,0.2564388878417351,0.0,10.692872431777054,0.0
 0.4274663419054337,2.0725309320036187,1.0148552045595325,-19.09300602945653,0.7480660983345089,1.749999999999997,0.25361767943381386,0.0,11.125741072899471,0.0
 0.44861164307615886,2.0878701964160085,1.0096160347650949,-18.85774888372256,0.785070375383278,1.750000000000002,0.25085185660227954,0.0,11.524404565360559,0.0
 0.4688514079496982,2.1032673978929544,1.0044269740197593,-18.62449764501212,0.8204899639119717,1.7499999999999951,0.2481404302365391,0.0,11.893118544980013,0.0
 0.4882978358903335,2.1187218678495072,0.9992879875013931,-18.393218972237733,0.8545212128080835,1.7500000000000007,0.24548242859269284,0.0,12.235346090453676,0.0
 0.5070418088617326,2.1342329377007165,0.994199040387864,-18.163879975822557,0.8873231655080319,1.7500000000000044,0.24287689713509028,0.0,12.553955964726956,0.0
 0.5251581511737784,2.1497999388616327,0.9891600978570384,-17.936448212195213,0.9190267645541121,1.75,0.24032289859535655,0.0,12.851360533674141,0.0
 0.542709330556145,2.165422202747305,0.9841711250867842,-17.710891678161232,0.9497413284732538,1.750000000000003,0.2378195128601819,0.0,13.12961450617521,0.0
 0.5597481303520147,2.181099060772786,0.9792320872549682,-17.487178805193565,0.9795592281160256,1.7499999999999967,0.23536583697583702,0.0,13.390487380335383,0.0
 0.5763196221331869,2.1968298443531236,0.9743429495394577,-17.26527845362445,1.0085593387330771,1.7500000000000084,0.23296098508745453,0.0,13.635517735342873,0.0
 0.5924626503003885,2.2126138849033685,0.9695036771181199,-17.04515990674843,1.03680963802568,1.7500000000000018,0.23060408823246728,0.0,13.866054676633013,0.0
 0.6082109685463923,2.2284505138385717,0.9647142351688219,-16.826792864884325,1.0643691949561866,1.7499999999999964,0.22829429446726743,0.0,14.083289999436113,0.0
 0.6235941230177127,2.244339062573783,0.9599745888694311,-16.6101474393586,1.0912897152809973,1.7500000000000036,0.22603076842315445,0.0,14.288283510740934,0.0
 0.6386381479170451,2.2602788625240526,0.9552847033978143,-16.39519414645429,1.1176167588548291,1.7500000000000073,0.22381269154480324,0.0,14.481983228632728,0.0
 0.6533661200308077,2.27626924510443,0.9506445439318394,-16.18190390131101,1.1433907100539138,1.7500000000000018,0.22163926151462374,0.0,14.66524168257879,0.0
 0.6677986056374744,2.2923095417299666,0.9460540756493732,-15.970248011808904,1.1686475598655806,1.7500000000000078,0.21950969258046982,0.0,14.838829210398561,0.0
 0.6819540242634197,2.3083990838157122,0.9415132637282825,-15.760198172416809,1.1934195424609846,1.7499999999999862,0.2174232150394551,0.0,15.003444908208829,0.0
 0.6958489474403581,2.324537202776716,0.9370220733464351,-15.551726458027817,1.2177356580206269,1.750000000000006,0.21537907516944796,0.0,15.159725727956431,0.0
 0.7094983461134592,2.3407232300280296,0.9325804696816978,-15.344805317792073,1.241622105698554,1.750000000000006,0.21337653512644356,0.0,15.308254098531084,0.0
 0.7229157970867249,2.3569564969847026,0.9281884179119382,-15.139407568938736,1.265102644901769,1.7500000000000062,0.21141487269730072,0.0,15.449564356237277,0.0
 0.736113656497644,2.373236335061785,0.9238458832150233,-14.93550639060517,1.2881988988708777,1.7500000000000147,0.20949338107048782,0.0,15.584148209379757,0.0
 0.7491032065337008,2.3895620756743274,0.91955283076882,-14.733075317670108,1.310930611433977,1.7499999999999978,0.2076113687922475,0.0,15.712459410968286,0.0
 0.761894780265886,2.4059330502373797,0.915309225751196,-14.53208823460074,1.333315865465301,1.7499999999999978,0.20576815938458157,0.0,15.834917778183497,0.0
 0.7744978684584884,2.422348590165992,0.9111150333400183,-14.332519369319684,1.3553712698023554,1.7500000000000089,0.203963091287106,0.0,15.951912669917256,0.0
 0.7869212114352051,2.4388080268752153,0.9069702187131539,-14.13434328708667,1.3771121200116097,1.7500000000000044,0.20219551768303665,0.0,16.06380600972703,0.0
